ens_gid,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000048707,FALSE,VPS13D,NCBITaxon:9606,gene,0.10050582634882155,0.06955118413208974
ENSG00000229484,TRUE,LINC02766,NCBITaxon:9606,gene,0,0
ENSG00000162496,FALSE,DHRS3,NCBITaxon:9606,gene,0.2225949043776616,0.14405708115036514
ENSG00000272482,FALSE,RP11-474O21.5,NCBITaxon:9606,gene,0.003008298277817309,0.002025838157759828
ENSG00000204518,TRUE,AADACL4,NCBITaxon:9606,gene,0,0
ENSG00000188984,TRUE,AADACL3,NCBITaxon:9606,gene,0,0
ENSG00000157330,TRUE,C1orf158,NCBITaxon:9606,gene,0,0
ENSG00000116726,TRUE,PRAMEF12,NCBITaxon:9606,gene,0,0
ENSG00000116721,TRUE,PRAMEF1,NCBITaxon:9606,gene,0,0
ENSG00000228338,TRUE,LINC01784,NCBITaxon:9606,gene,0,0
ENSG00000239810,TRUE,PRAMEF11,NCBITaxon:9606,gene,0,0
ENSG00000179172,TRUE,HNRNPCL1,NCBITaxon:9606,gene,0,0
ENSG00000120952,TRUE,PRAMEF2,NCBITaxon:9606,gene,0,0
ENSG00000243073,TRUE,PRAMEF4,NCBITaxon:9606,gene,0,0
ENSG00000187545,TRUE,PRAMEF10,NCBITaxon:9606,gene,0,0
ENSG00000204510,TRUE,PRAMEF7,NCBITaxon:9606,gene,0,0
ENSG00000232423,TRUE,PRAMEF6,NCBITaxon:9606,gene,0,0
ENSG00000274764,TRUE,PRAMEF27,NCBITaxon:9606,gene,0,0
ENSG00000277058,TRUE,HNRNPCL3,NCBITaxon:9606,gene,0,0
ENSG00000229571,TRUE,PRAMEF25,NCBITaxon:9606,gene,0,0
ENSG00000275774,TRUE,HNRNPCL2,NCBITaxon:9606,gene,0,0
ENSG00000233336,TRUE,RP13-221M14.2,NCBITaxon:9606,gene,0,0
ENSG00000280267,TRUE,PRAMEF26,NCBITaxon:9606,gene,0,0
ENSG00000179412,TRUE,HNRNPCL4,NCBITaxon:9606,gene,0,0
ENSG00000204505,TRUE,PRAMEF9,NCBITaxon:9606,gene,0,0
ENSG00000279169,TRUE,PRAMEF13,NCBITaxon:9606,gene,0,0
ENSG00000279804,TRUE,PRAMEF18,NCBITaxon:9606,gene,0,0
ENSG00000270601,TRUE,PRAMEF5,NCBITaxon:9606,gene,0,0
ENSG00000182330,TRUE,PRAMEF8,NCBITaxon:9606,gene,0,0
ENSG00000237700,TRUE,PRAMEF33,NCBITaxon:9606,gene,0,0
ENSG00000204501,TRUE,PRAMEF15,NCBITaxon:9606,gene,0,0
ENSG00000228229,TRUE,RP11-219C24.10,NCBITaxon:9606,gene,0,0
ENSG00000204481,TRUE,PRAMEF14,NCBITaxon:9606,gene,0,0
ENSG00000204480,TRUE,PRAMEF19,NCBITaxon:9606,gene,0,0
ENSG00000204479,TRUE,PRAMEF17,NCBITaxon:9606,gene,0,0
ENSG00000204478,TRUE,PRAMEF20,NCBITaxon:9606,gene,0,0
ENSG00000162494,FALSE,LRRC38,NCBITaxon:9606,gene,0.0025486695067275357,0.0016164638311668617
ENSG00000259961,TRUE,RP4-597A16.2,NCBITaxon:9606,gene,0,0
ENSG00000162493,FALSE,PDPN,NCBITaxon:9606,gene,0.02423855540394813,0.015642873560636473
ENSG00000237445,TRUE,CTA-520D8.2,NCBITaxon:9606,gene,0,0
ENSG00000116731,FALSE,PRDM2,NCBITaxon:9606,gene,0.2275659921992775,0.15277154404241855
ENSG00000189337,FALSE,KAZN,NCBITaxon:9606,gene,0.08040061443555181,0.056976803604393285
ENSG00000231606,TRUE,RP11-344F13.1,NCBITaxon:9606,gene,0,0
ENSG00000234593,TRUE,KAZN-AS1,NCBITaxon:9606,gene,0,0
ENSG00000175147,FALSE,TMEM51-AS1,NCBITaxon:9606,gene,0.002534422076155386,0.0018672431651801382
ENSG00000171729,FALSE,TMEM51,NCBITaxon:9606,gene,0.03969380761586517,0.02882447712010956
ENSG00000204464,TRUE,C1orf195,NCBITaxon:9606,gene,0,0
ENSG00000142621,FALSE,FHAD1,NCBITaxon:9606,gene,0.008892514805202756,0.0060611352791803364
ENSG00000233485,FALSE,FHAD1-AS1,NCBITaxon:9606,gene,8.454233960844182e-4,5.791199635973216e-4
ENSG00000236045,TRUE,RP3-467K16.7,NCBITaxon:9606,gene,0,0
ENSG00000228140,FALSE,RP3-467K16.4,NCBITaxon:9606,gene,0.0023711579139563004,0.0015310764063439042
ENSG00000142634,FALSE,EFHD2,NCBITaxon:9606,gene,0.2929054488635263,0.1871969762915061
ENSG00000162438,FALSE,CTRC,NCBITaxon:9606,gene,0.0011842515846598727,8.007472141698845e-4
ENSG00000142615,FALSE,CELA2A,NCBITaxon:9606,gene,1.824404865668796e-4,1.228841428845377e-4
ENSG00000215704,TRUE,CELA2B,NCBITaxon:9606,gene,0,0
ENSG00000132906,FALSE,CASP9,NCBITaxon:9606,gene,0.03348878687430984,0.023820509284611144
ENSG00000116138,FALSE,DNAJC16,NCBITaxon:9606,gene,0.052789022557903784,0.03754966522363935
ENSG00000272510,TRUE,RP4-680D5.8,NCBITaxon:9606,gene,0,0
ENSG00000116771,FALSE,AGMAT,NCBITaxon:9606,gene,0.004357733103930423,0.003045950925671005
ENSG00000237301,FALSE,RP4-680D5.2,NCBITaxon:9606,gene,0.002778546418994665,0.001979004556035016
ENSG00000197312,FALSE,DDI2,NCBITaxon:9606,gene,0.07181126959570193,0.0506627853204416
ENSG00000215695,TRUE,RSC1A1,NCBITaxon:9606,gene,0,0
ENSG00000271742,TRUE,RP4-680D5.9,NCBITaxon:9606,gene,0,0
ENSG00000116786,FALSE,PLEKHM2,NCBITaxon:9606,gene,0.10514190334639598,0.07235764302742552
ENSG00000237938,TRUE,RP11-288I21.1,NCBITaxon:9606,gene,0,0
ENSG00000162461,FALSE,SLC25A34,NCBITaxon:9606,gene,0.0038965776802925888,0.0026927486844835454
ENSG00000224459,FALSE,SLC25A34-AS1,NCBITaxon:9606,gene,0.0011202825862370856,7.37572161979275e-4
ENSG00000162460,TRUE,TMEM82,NCBITaxon:9606,gene,0,0
ENSG00000162458,FALSE,FBLIM1,NCBITaxon:9606,gene,0.09992114592372717,0.07029557049123346
ENSG00000233954,FALSE,UQCRHL,NCBITaxon:9606,gene,0.01170360637007865,0.008548639401325518
ENSG00000179743,FALSE,FLJ37453,NCBITaxon:9606,gene,0.10218652825852398,0.0709247991358
ENSG00000065526,FALSE,SPEN,NCBITaxon:9606,gene,0.21253291080160003,0.14351212352329024
ENSG00000116809,FALSE,ZBTB17,NCBITaxon:9606,gene,0.05040293264074429,0.0351322284982555
ENSG00000183888,FALSE,SRARP,NCBITaxon:9606,gene,0.04199252467027055,0.028521047182985013
ENSG00000233078,FALSE,RP11-5P18.5,NCBITaxon:9606,gene,1.7049528774981665e-4,1.1614574222313242e-4
ENSG00000173641,FALSE,HSPB7,NCBITaxon:9606,gene,0.007235543145612446,0.004605425693578306
ENSG00000186510,FALSE,CLCNKA,NCBITaxon:9606,gene,9.459942656370319e-4,6.993165975442522e-4
ENSG00000184908,FALSE,CLCNKB,NCBITaxon:9606,gene,1.850764639487566e-4,1.5566505316244987e-4
ENSG00000185519,FALSE,FAM131C,NCBITaxon:9606,gene,0.001482643500386029,0.0010869135460715826
ENSG00000142627,FALSE,EPHA2,NCBITaxon:9606,gene,0.08476843388731403,0.061313561346979815
ENSG00000227959,FALSE,RP11-276H7.2,NCBITaxon:9606,gene,0.0015665896863106344,0.001191724550344671
ENSG00000224621,FALSE,RP11-276H7.3,NCBITaxon:9606,gene,4.631375942373595e-4,3.596197632218284e-4
ENSG00000234166,TRUE,ARHGEF19-AS1,NCBITaxon:9606,gene,0,0
ENSG00000142632,FALSE,ARHGEF19,NCBITaxon:9606,gene,0.03374243088786813,0.024103710991923613
ENSG00000132881,FALSE,CPLANE2,NCBITaxon:9606,gene,0.0047013177566986265,0.003356324774359149
ENSG00000037637,FALSE,FBXO42,NCBITaxon:9606,gene,0.052025885043589605,0.03577359948206922
ENSG00000055070,FALSE,SZRD1,NCBITaxon:9606,gene,0.18754723128533118,0.12902372548623162
ENSG00000187144,FALSE,SPATA21,NCBITaxon:9606,gene,7.555956793840879e-4,5.272689421206259e-4
ENSG00000157191,FALSE,NECAP2,NCBITaxon:9606,gene,0.22285240569167453,0.15189754914495346
ENSG00000226029,FALSE,LINC01772,NCBITaxon:9606,gene,0.004026969801916627,0.002820436931101578
ENSG00000261135,FALSE,RP4-798A10.7,NCBITaxon:9606,gene,0.011335814745456417,0.007874615187741673
ENSG00000224174,TRUE,RP4-798A10.4,NCBITaxon:9606,gene,0,0
ENSG00000233421,FALSE,LINC01783,NCBITaxon:9606,gene,0.0017159950704601062,0.0011968147927447254
ENSG00000219481,FALSE,NBPF1,NCBITaxon:9606,gene,0.04308743878883102,0.0301729549320069
ENSG00000271732,FALSE,RP5-1182A14.5,NCBITaxon:9606,gene,3.853461325285201e-4,2.833089431376514e-4
ENSG00000282143,TRUE,RP1-163M9.8,NCBITaxon:9606,gene,0,0
ENSG00000279151,TRUE,RP1-163M9.7,NCBITaxon:9606,gene,0,0
ENSG00000282740,TRUE,RP5-1182A14.7,NCBITaxon:9606,gene,0,0
ENSG00000058453,FALSE,CROCC,NCBITaxon:9606,gene,0.059643844365866755,0.04030645080556888
ENSG00000223643,TRUE,RP11-108M9.1,NCBITaxon:9606,gene,0,0
ENSG00000228549,FALSE,RP11-108M9.3,NCBITaxon:9606,gene,0.0012473023300525036,8.259176252052344e-4
ENSG00000238142,FALSE,RP11-108M9.4,NCBITaxon:9606,gene,0.07380221756894456,0.05212728560732778
ENSG00000272426,FALSE,RP11-108M9.6,NCBITaxon:9606,gene,0.04496888351024461,0.03058041975819642
ENSG00000117122,FALSE,MFAP2,NCBITaxon:9606,gene,0.02530893654238615,0.01680221838082272
ENSG00000226526,TRUE,RP1-37C10.3,NCBITaxon:9606,gene,0,0
ENSG00000159363,FALSE,ATP13A2,NCBITaxon:9606,gene,0.07150615668648282,0.05026330719587559
ENSG00000117118,FALSE,SDHB,NCBITaxon:9606,gene,0.21494788456527664,0.14798989119609363
ENSG00000117115,FALSE,PADI2,NCBITaxon:9606,gene,0.05507529500739321,0.0405307394192311
ENSG00000204362,TRUE,LINC02783,NCBITaxon:9606,gene,0,0
ENSG00000282843,TRUE,RP11-380J14.4,NCBITaxon:9606,gene,0,0
ENSG00000142623,TRUE,PADI1,NCBITaxon:9606,gene,0,0
ENSG00000142619,TRUE,PADI3,NCBITaxon:9606,gene,0,0
ENSG00000159339,FALSE,PADI4,NCBITaxon:9606,gene,0.0013880111711501233,9.397097511752436e-4
ENSG00000276747,FALSE,PADI6,NCBITaxon:9606,gene,5.806161759252924e-4,3.9753327192242077e-4
ENSG00000227751,TRUE,RCC2-AS1,NCBITaxon:9606,gene,0,0
ENSG00000179051,FALSE,RCC2,NCBITaxon:9606,gene,0.15186664036929734,0.10572426512960555
ENSG00000074964,FALSE,ARHGEF10L,NCBITaxon:9606,gene,0.044621386508617675,0.03202166986912703
ENSG00000236648,TRUE,LINC02810,NCBITaxon:9606,gene,0,0
ENSG00000117148,TRUE,ACTL8,NCBITaxon:9606,gene,0,0
ENSG00000284653,TRUE,RP11-658E23.1,NCBITaxon:9606,gene,0,0
ENSG00000261781,TRUE,LINC01654,NCBITaxon:9606,gene,0,0
ENSG00000117154,FALSE,IGSF21,NCBITaxon:9606,gene,0.03551209146407955,0.024828433845294217
ENSG00000230035,TRUE,IGSF21-AS1,NCBITaxon:9606,gene,0,0
ENSG00000225387,TRUE,RP11-422P22.1,NCBITaxon:9606,gene,0,0
ENSG00000179023,FALSE,KLHDC7A,NCBITaxon:9606,gene,0.003103776755688664,0.0022346868468225184
ENSG00000009709,TRUE,PAX7,NCBITaxon:9606,gene,0,0
ENSG00000179002,TRUE,TAS1R2,NCBITaxon:9606,gene,0,0
ENSG00000159423,FALSE,ALDH4A1,NCBITaxon:9606,gene,0.024168099205732225,0.017530352929110087
ENSG00000169991,FALSE,IFFO2,NCBITaxon:9606,gene,0.06676026679606471,0.04534345548778695
ENSG00000127481,FALSE,UBR4,NCBITaxon:9606,gene,0.12397129369329836,0.08476341959501109
ENSG00000230424,FALSE,EMC1-AS1,NCBITaxon:9606,gene,0.03894087465024887,0.027225664614363165
ENSG00000127463,FALSE,EMC1,NCBITaxon:9606,gene,0.06990635709165736,0.04817226656056462
ENSG00000053372,FALSE,MRTO4,NCBITaxon:9606,gene,0.11914046992632903,0.08316981431086277
ENSG00000162482,FALSE,AKR7A3,NCBITaxon:9606,gene,0.025938686955172957,0.018300339389671048
ENSG00000053371,FALSE,AKR7A2,NCBITaxon:9606,gene,0.3171210210751093,0.21272470160395163
ENSG00000040487,FALSE,SLC66A1,NCBITaxon:9606,gene,0.0252144669047672,0.017905787932532197
ENSG00000077549,FALSE,CAPZB,NCBITaxon:9606,gene,0.7991361991278564,0.4930115005643367
ENSG00000235185,FALSE,RP5-1056L3.1,NCBITaxon:9606,gene,7.803449788023161e-4,5.724472235633166e-4
ENSG00000173436,FALSE,MICOS10,NCBITaxon:9606,gene,0.8125939074074422,0.5035972461360485
ENSG00000158747,FALSE,NBL1,NCBITaxon:9606,gene,0.3599086525109077,0.22365362728215385
ENSG00000270136,TRUE,MICOS10-NBL1,NCBITaxon:9606,gene,0,0
ENSG00000158748,TRUE,HTR6,NCBITaxon:9606,gene,0,0
ENSG00000162542,FALSE,TMCO4,NCBITaxon:9606,gene,0.06326588826016126,0.04464626393292757
ENSG00000178828,FALSE,RNF186,NCBITaxon:9606,gene,0.007789892364520878,0.006072751421877977
ENSG00000235434,FALSE,RP11-91K11.2,NCBITaxon:9606,gene,0.0012024295686028149,9.111951989756396e-4
ENSG00000169914,FALSE,OTUD3,NCBITaxon:9606,gene,0.04514430769884198,0.03161788500491319
ENSG00000188784,TRUE,PLA2G2E,NCBITaxon:9606,gene,0,0
ENSG00000188257,FALSE,PLA2G2A,NCBITaxon:9606,gene,0.03153882397067014,0.01646343062792226
ENSG00000127472,FALSE,PLA2G5,NCBITaxon:9606,gene,0.014390613174781481,0.009064025510288126
ENSG00000117215,FALSE,PLA2G2D,NCBITaxon:9606,gene,1.9540770495557713e-4,1.450623848978219e-4
ENSG00000158786,TRUE,PLA2G2F,NCBITaxon:9606,gene,0,0
ENSG00000227066,TRUE,RP3-340N1.2,NCBITaxon:9606,gene,0,0
ENSG00000187980,FALSE,PLA2G2C,NCBITaxon:9606,gene,3.6646114452612756e-4,2.6315624894240907e-4
ENSG00000162543,FALSE,UBXN10,NCBITaxon:9606,gene,0.003196935594629107,0.0022952874108580525
ENSG00000228105,TRUE,LINC01757,NCBITaxon:9606,gene,0,0
ENSG00000284710,TRUE,RP3-340N1.7,NCBITaxon:9606,gene,0,0
ENSG00000158816,TRUE,VWA5B1,NCBITaxon:9606,gene,0,0
ENSG00000226664,TRUE,RP4-745E8.2,NCBITaxon:9606,gene,0,0
ENSG00000236963,TRUE,LINC01141,NCBITaxon:9606,gene,0,0
ENSG00000226487,TRUE,RP4-749H3.2,NCBITaxon:9606,gene,0,0
ENSG00000284641,TRUE,RP4-749H3.4,NCBITaxon:9606,gene,0,0
ENSG00000284743,TRUE,RP4-749H3.3,NCBITaxon:9606,gene,0,0
ENSG00000162545,FALSE,CAMK2N1,NCBITaxon:9606,gene,0.23471913825587032,0.15397698029474263
ENSG00000090432,FALSE,MUL1,NCBITaxon:9606,gene,0.06791493191690773,0.04741897956527664
ENSG00000183114,FALSE,FAM43B,NCBITaxon:9606,gene,0.002470323129085535,0.0016334265730152252
ENSG00000158825,FALSE,CDA,NCBITaxon:9606,gene,0.01683959525510112,0.011402284603853584
ENSG00000158828,FALSE,PINK1,NCBITaxon:9606,gene,0.15048770639708794,0.10405143711794479
ENSG00000117242,FALSE,PINK1-AS,NCBITaxon:9606,gene,0.002597018277600731,0.0018018465297217495
ENSG00000244038,FALSE,DDOST,NCBITaxon:9606,gene,0.3552025857659838,0.23582220159084177
ENSG00000117245,FALSE,KIF17,NCBITaxon:9606,gene,0.02667680825682706,0.018775036477344506
ENSG00000189410,FALSE,SH2D5,NCBITaxon:9606,gene,4.2743756234126824e-4,3.3122104906345044e-4
ENSG00000233069,FALSE,RP5-930J4.2,NCBITaxon:9606,gene,1.6653483967658307e-4,1.1934862200114866e-4
ENSG00000127483,FALSE,HP1BP3,NCBITaxon:9606,gene,0.5533977920786092,0.3571082086229333
ENSG00000075151,FALSE,EIF4G3,NCBITaxon:9606,gene,0.1329194886322194,0.09103475897726535
ENSG00000117298,FALSE,ECE1,NCBITaxon:9606,gene,0.2620288648617683,0.17284774819767026
ENSG00000236936,FALSE,RP3-329E20.2,NCBITaxon:9606,gene,1.1307948514826667e-4,7.670374103252888e-5
ENSG00000231105,FALSE,ECE1-AS1,NCBITaxon:9606,gene,6.018490067474894e-4,4.1738869114356776e-4
ENSG00000236009,TRUE,RP11-293F5.1,NCBITaxon:9606,gene,0,0
ENSG00000142794,FALSE,NBPF3,NCBITaxon:9606,gene,0.016817684631591594,0.01185171117696305
ENSG00000162551,FALSE,ALPL,NCBITaxon:9606,gene,0.06509694478774028,0.04293809270625293
ENSG00000233431,TRUE,LINC02596,NCBITaxon:9606,gene,0,0
ENSG00000076864,FALSE,RAP1GAP,NCBITaxon:9606,gene,0.014691189486920789,0.01089822959339229
ENSG00000090686,FALSE,USP48,NCBITaxon:9606,gene,0.18033443760467202,0.12121467960231659
ENSG00000187942,FALSE,LDLRAD2,NCBITaxon:9606,gene,0.002003736058715496,0.0013820211855559976
ENSG00000142798,FALSE,HSPG2,NCBITaxon:9606,gene,0.3497703192886745,0.2058839546963174
ENSG00000219073,TRUE,CELA3B,NCBITaxon:9606,gene,0,0
ENSG00000142789,TRUE,CELA3A,NCBITaxon:9606,gene,0,0
ENSG00000228397,FALSE,LINC01635,NCBITaxon:9606,gene,0.0014595253395874774,0.0010023978920975598
ENSG00000070831,FALSE,CDC42,NCBITaxon:9606,gene,1.218439358937216,0.7063400502115452
ENSG00000162552,FALSE,WNT4,NCBITaxon:9606,gene,0.02988795829365187,0.02048924166736392
ENSG00000184677,FALSE,ZBTB40,NCBITaxon:9606,gene,0.046133621084536267,0.031584610197446315
ENSG00000070886,TRUE,EPHA8,NCBITaxon:9606,gene,0,0
ENSG00000173372,FALSE,C1QA,NCBITaxon:9606,gene,0.26551088524802746,0.1296182317962198
ENSG00000159189,FALSE,C1QC,NCBITaxon:9606,gene,0.252026512607949,0.12241416407208018
ENSG00000173369,FALSE,C1QB,NCBITaxon:9606,gene,0.23974780396665063,0.11900512109163498
ENSG00000133216,FALSE,EPHB2,NCBITaxon:9606,gene,0.00800738778225758,0.005627505313416709
ENSG00000225952,TRUE,RP11-69E9.1,NCBITaxon:9606,gene,0,0
ENSG00000215906,TRUE,LACTBL1,NCBITaxon:9606,gene,0,0
ENSG00000227868,FALSE,TEX46,NCBITaxon:9606,gene,1.7192911268303575e-4,1.370778923989545e-4
ENSG00000004487,FALSE,KDM1A,NCBITaxon:9606,gene,0.09401201254183757,0.06564538223385642
ENSG00000240553,TRUE,RP1-184J9.2,NCBITaxon:9606,gene,0,0
ENSG00000169641,FALSE,LUZP1,NCBITaxon:9606,gene,0.24750896200753,0.16646104433345837
ENSG00000179546,TRUE,HTR1D,NCBITaxon:9606,gene,0,0
ENSG00000261326,FALSE,LINC01355,NCBITaxon:9606,gene,0.016205087169893894,0.011555374739852098
ENSG00000284726,FALSE,RP5-1057J7.8,NCBITaxon:9606,gene,8.315941110132981e-4,5.65843885149041e-4
ENSG00000125944,FALSE,HNRNPR,NCBITaxon:9606,gene,0.4448047255270243,0.2920269592465645
ENSG00000125945,FALSE,ZNF436,NCBITaxon:9606,gene,0.03624506901661926,0.025447357250147008
ENSG00000249087,FALSE,ZNF436-AS1,NCBITaxon:9606,gene,0.01864488649001963,0.013359548958595277
ENSG00000271420,FALSE,RP5-1057J7.7,NCBITaxon:9606,gene,9.257691265457601e-4,6.972036996415582e-4
ENSG00000204219,FALSE,TCEA3,NCBITaxon:9606,gene,0.12321597617049032,0.08546687009390296
ENSG00000088280,FALSE,ASAP3,NCBITaxon:9606,gene,0.028584260820255534,0.020256208920811737
ENSG00000007968,FALSE,E2F2,NCBITaxon:9606,gene,0.0025804096436553956,0.0019416071165969382
ENSG00000235052,FALSE,RP1-150O5.3,NCBITaxon:9606,gene,0.0011691431383753232,8.076125806572279e-4
ENSG00000117318,FALSE,ID3,NCBITaxon:9606,gene,1.1200308716465268,0.5795507864860879
ENSG00000197880,FALSE,MDS2,NCBITaxon:9606,gene,9.659832660325064e-4,6.374467118526716e-4
ENSG00000142676,FALSE,RPL11,NCBITaxon:9606,gene,3.7507543407779247,1.5491567721235422
ENSG00000011007,FALSE,ELOA,NCBITaxon:9606,gene,0.09835708627697308,0.06834287766418254
ENSG00000236810,FALSE,ELOA-AS1,NCBITaxon:9606,gene,0.025069470266759365,0.01802351756757194
ENSG00000057757,FALSE,PITHD1,NCBITaxon:9606,gene,0.40613175595530854,0.264983612102572
ENSG00000011009,FALSE,LYPLA2,NCBITaxon:9606,gene,0.14024656912023253,0.09772998089814039
ENSG00000117308,FALSE,GALE,NCBITaxon:9606,gene,0.07204707961713783,0.05088230240502395
ENSG00000117305,FALSE,HMGCL,NCBITaxon:9606,gene,0.10249097595143648,0.07145567692403185
ENSG00000179163,FALSE,FUCA1,NCBITaxon:9606,gene,0.08209111509235376,0.0573005233875299
ENSG00000188822,FALSE,CNR2,NCBITaxon:9606,gene,0.0025685528177600628,0.0016866880318507566
ENSG00000232557,TRUE,RP11-4M23.3,NCBITaxon:9606,gene,0,0
ENSG00000189266,FALSE,PNRC2,NCBITaxon:9606,gene,0.4797069435120701,0.3127070421694641
ENSG00000188529,FALSE,SRSF10,NCBITaxon:9606,gene,0.4955516056508364,0.3232299051278029
ENSG00000225315,TRUE,RP11-293P20.2,NCBITaxon:9606,gene,0,0
ENSG00000142661,FALSE,MYOM3,NCBITaxon:9606,gene,4.2374600580640057e-4,3.0448056771747165e-4
ENSG00000230703,TRUE,MYOM3-AS1,NCBITaxon:9606,gene,0,0
ENSG00000142677,TRUE,IL22RA1,NCBITaxon:9606,gene,0,0
ENSG00000185436,FALSE,IFNLR1,NCBITaxon:9606,gene,0.007091735809823288,0.0050487625557495515
ENSG00000230023,TRUE,LINC02800,NCBITaxon:9606,gene,0,0
ENSG00000232298,TRUE,GRHL3-AS1,NCBITaxon:9606,gene,0,0
ENSG00000158055,FALSE,GRHL3,NCBITaxon:9606,gene,0.0021692963795626424,0.001653589057104199
ENSG00000001460,FALSE,STPG1,NCBITaxon:9606,gene,0.027003269850152768,0.01909190779690016
ENSG00000001461,FALSE,NIPAL3,NCBITaxon:9606,gene,0.07102433502051654,0.04977109149067805
ENSG00000117602,FALSE,RCAN3,NCBITaxon:9606,gene,0.1929108369496079,0.12745383494200338
ENSG00000264443,FALSE,NCMAP-DT,NCBITaxon:9606,gene,0.013164756373689895,0.008882019576532943
ENSG00000184454,FALSE,NCMAP,NCBITaxon:9606,gene,0.0067036832454306404,0.005174943945217941
ENSG00000133226,FALSE,SRRM1,NCBITaxon:9606,gene,0.8072104450834258,0.5014638269442
ENSG00000284699,TRUE,RP11-373M8.2,NCBITaxon:9606,gene,0,0
ENSG00000169504,FALSE,CLIC4,NCBITaxon:9606,gene,0.29015355967507067,0.19174579453959234
ENSG00000020633,FALSE,RUNX3,NCBITaxon:9606,gene,0.29670759665547997,0.17626727411612694
ENSG00000229162,TRUE,RUNX3-AS1,NCBITaxon:9606,gene,0,0
ENSG00000261025,TRUE,RP11-84D1.2,NCBITaxon:9606,gene,0,0
ENSG00000233755,FALSE,RP4-799D16.1,NCBITaxon:9606,gene,5.248741165427834e-4,3.4429391605055704e-4
ENSG00000231953,FALSE,RP4-706G24.1,NCBITaxon:9606,gene,0.008374575664679971,0.005662165438988753
ENSG00000117614,FALSE,SYF2,NCBITaxon:9606,gene,0.6429993336242688,0.4100010036661874
ENSG00000284657,FALSE,RP3-465N24.8,NCBITaxon:9606,gene,0.0012030054045044701,8.316151175830024e-4
ENSG00000117616,FALSE,RSRP1,NCBITaxon:9606,gene,1.2679222652278201,0.7104883509059741
ENSG00000272432,FALSE,RP3-465N24.6,NCBITaxon:9606,gene,0.0040473469127776315,0.0028521334266173215
ENSG00000187010,FALSE,RHD,NCBITaxon:9606,gene,0.0019899193951573293,0.0012790971297099193
ENSG00000183726,FALSE,TMEM50A,NCBITaxon:9606,gene,0.804253090220724,0.49977417177627664
ENSG00000188672,FALSE,RHCE,NCBITaxon:9606,gene,0.009002529949246935,0.006201400032000922
ENSG00000204178,FALSE,MACO1,NCBITaxon:9606,gene,0.16056033862935232,0.10956984098752158
ENSG00000157978,FALSE,LDLRAP1,NCBITaxon:9606,gene,0.07528146688348263,0.0511388708061566
ENSG00000225643,FALSE,RP11-70P17.1,NCBITaxon:9606,gene,0.005101930831710854,0.0035990637994534848
ENSG00000117643,FALSE,MAN1C1,NCBITaxon:9606,gene,0.04527531393579405,0.02969109379805764
ENSG00000233478,FALSE,RP1-187B23.1,NCBITaxon:9606,gene,0.017863714795772142,0.011618728475789762
ENSG00000162430,FALSE,SELENON,NCBITaxon:9606,gene,0.13815007267819773,0.09471049059576477
ENSG00000255054,TRUE,RP1-317E23.6,NCBITaxon:9606,gene,0,0
ENSG00000228172,FALSE,RP1-317E23.3,NCBITaxon:9606,gene,0.006153063027066889,0.00444546004983955
ENSG00000117640,FALSE,MTFR1L,NCBITaxon:9606,gene,0.11605959993743388,0.08090969527833905
ENSG00000272478,TRUE,RP1-317E23.7,NCBITaxon:9606,gene,0,0
ENSG00000127423,FALSE,AUNIP,NCBITaxon:9606,gene,0.0013658678545092375,9.844857037449172e-4
ENSG00000236528,FALSE,RP1-125I3.2,NCBITaxon:9606,gene,0.004412321958658913,0.0030631149224959555
ENSG00000182749,FALSE,PAQR7,NCBITaxon:9606,gene,0.04053716521083948,0.02811934459910218
ENSG00000117632,FALSE,STMN1,NCBITaxon:9606,gene,0.6173739563960512,0.3774807679131418
ENSG00000158006,FALSE,PAFAH2,NCBITaxon:9606,gene,0.03050734556986678,0.0219428668821101
ENSG00000158008,FALSE,EXTL1,NCBITaxon:9606,gene,0.013867495673417609,0.010447698362977114
ENSG00000158014,FALSE,SLC30A2,NCBITaxon:9606,gene,0.012029549405956618,0.009028398380229414
ENSG00000158022,FALSE,TRIM63,NCBITaxon:9606,gene,7.140416621876028e-4,5.473175076045586e-4
ENSG00000175087,FALSE,PDIK1L,NCBITaxon:9606,gene,0.03761188513968386,0.026499917595594225
ENSG00000197245,FALSE,FAM110D,NCBITaxon:9606,gene,0.07583320096058979,0.050197100799688595
ENSG00000282872,FALSE,C1orf232,NCBITaxon:9606,gene,1.4328177790789818e-4,1.075992858169885e-4
ENSG00000236782,FALSE,ZNF593OS,NCBITaxon:9606,gene,0.0016460040213275985,0.0012359038770000715
ENSG00000142684,FALSE,ZNF593,NCBITaxon:9606,gene,0.27422411925855655,0.18625069929247265
ENSG00000142675,FALSE,CNKSR1,NCBITaxon:9606,gene,0.04539589633260643,0.03309727176367699
ENSG00000188782,FALSE,CATSPER4,NCBITaxon:9606,gene,7.43148876622071e-5,5.527985246152297e-5
ENSG00000130695,FALSE,CEP85,NCBITaxon:9606,gene,0.014872083138836222,0.010599045399985733
ENSG00000142669,FALSE,SH3BGRL3,NCBITaxon:9606,gene,1.4401539431862318,0.787672127558713
ENSG00000158062,FALSE,UBXN11,NCBITaxon:9606,gene,0.07656791651172959,0.051778006147772865
ENSG00000169442,FALSE,CD52,NCBITaxon:9606,gene,0.4964354966324272,0.2691977770193727
